unix_second,endpoint,mean_sensor_power_w,mean_clock_mhz,samples
1789215715,P1,94.59082352941176,2520,17
1789215716,P1,85.55764705882353,2520,17
1789215717,P1,82.08864705882354,2520,17
1789215718,P1,81.69388235294117,2520,17
1789215719,P1,81.536,2520,17
1789215720,P1,81.83741176470588,2520,17
1789215721,P1,82.44023529411764,2520,17
1789215722,P1,82.45458823529412,2520,17
1789215723,P1,82.12311764705882,2520,17
1789215724,P1,79.21382352941175,1948.235294117647,17
1789215725,P1,69.62758823529411,900,17
1789215726,P1,76.78125,900,16
1789215727,P1,90.20729411764705,900,17
1789215728,P1,70.77711764705882,900,17
1789215729,P1,63.08082352941177,900,17
1789215730,P1,62.26575,900,16
1789215731,P1,62.48376470588235,900,17
1789215732,P1,62.72794117647059,900,17
1789215733,P1,62.46876470588236,900,17
1789215734,P1,61.91564705882353,900,17
1789215735,P1,61.825,900,17
1789215736,P1,61.814,900,17
1789215737,P1,61.6965294117647,900,17
1789215738,P1,69.39835294117647,2234.1176470588234,17
1789215739,P1,79.96329411764705,2520,17
1789215740,P1,108.2606875,2520,16
1789215741,P1,98.09164705882354,2520,17
1789215742,P1,86.00735294117648,2520,17
1789215743,P1,83.13070588235294,2520,17
1789215744,P1,83.50305882352941,2520,17
1789215745,P1,106.51564705882353,2520,17
1789215746,P1,135.557875,2520,16
1789215747,P1,92.242,2520,17
1789215748,P1,83.154,2520,17
1789215749,P1,83.001,2520,17
1789215750,P1,124.20441176470588,2520,17
1789215751,P1,153.15841176470587,2520,17
1789215752,P1,102.08375,2520,16
1789215753,P1,81.21747058823529,2520,17
1789215754,P1,81.341,2520,17
1789215755,P1,98.72823529411764,2520,17
1789215756,P1,126.11994117647059,2520,17
1789215757,P1,110.87400000000001,2520,16
1789215758,P1,95.072,2520,17
1789215759,P1,83.398,2520,17
1789215760,P1,83.61,2520,17
1789215761,P1,117.76717647058824,2520,17
1789215762,P1,116.76652941176471,2520,17
1789215763,P1,91.165125,2520,16
1789215764,P1,81.11517647058824,2520,17
1789215765,P1,81.98188235294117,2520,17
1789215766,P1,109.25917647058823,2520,17
1789215767,P1,98.29705882352941,2520,17
1789215768,P1,85.91717647058823,2520,17
1789215769,P1,82.544,2520,17
1789215770,P1,90.5365625,2520,16
1789215771,P1,93.28670588235295,2520,17
1789215772,P1,87.2324705882353,2520,17
1789215773,P1,84.01217647058824,2520,17
1789215774,P1,82.39623529411764,2520,17
1789215775,P1,81.1175294117647,2520,17
1789215776,P1,81.07488235294117,2520,17
1789215777,P1,81.20025,2520,16
