arrival_time_s,input_len,output_len
73.1267,2528,40
73.1473,210,4
73.1479,2415,43
73.2458,376,2
73.3797,329,43
73.5140,1599,7
73.6263,139,17
73.7499,377,1
73.7939,3358,130
73.8795,3817,3
73.8800,2973,2
73.8973,212,2
73.8986,317,1
74.1296,2073,19
74.1497,3357,20
74.3817,139,10
74.3827,870,21
74.3832,139,10
74.5758,1245,1
74.6472,1486,3
74.6485,1875,10
74.7478,724,9
74.7649,2539,7
74.8750,140,4
74.9001,1554,3
74.9013,3537,1
74.9959,5532,3
75.0152,2582,8
75.1255,140,4
75.1488,867,7
75.1509,3393,9
75.2845,4374,1
75.4005,318,13
75.4976,1938,37
75.5124,2256,21
75.5767,599,16
75.5768,6109,16
75.6304,911,11
75.6468,6881,8
75.8277,1238,34
75.8818,332,73
75.8820,140,4
75.8826,281,6
75.9028,2994,3
75.9037,122,12
75.9063,2706,3
75.9068,3538,8
76.1292,1299,3
76.1306,140,4
76.1309,281,14
76.1314,140,4
76.1538,867,22
76.1568,1876,9
76.2818,2155,4
76.3266,41,28
76.3798,281,6
76.3803,140,4
76.3982,121,13
76.3999,2706,3
76.5331,310,3
76.5761,6109,1
76.6260,140,4
76.6514,2996,1
76.6524,4366,37
76.6556,3541,1
76.8767,1338,3
76.8993,4130,3
76.8997,3472,11
76.9016,3543,5
77.0342,2153,4
77.0347,7686,9
77.1271,282,7
77.1277,282,5
77.1477,2175,14
77.2641,2587,2
77.2691,985,11
77.3974,2177,2
77.4973,722,22
77.5180,985,12
77.5366,1088,9
77.5766,2973,3
77.6262,2546,1
77.6490,2998,9
77.6502,3544,4
77.7833,1137,34
77.7837,4376,1
77.9024,2973,2
77.9047,317,9
77.9052,3545,3
77.9060,83,6
78.1531,2997,9
78.2652,988,13
78.2808,908,3
78.4003,2490,3
78.4017,2707,4
78.4025,319,11
78.4961,33,22
78.5165,1606,5
78.6311,1339,10
78.6315,282,7
78.6488,3409,11
78.7747,2259,5
78.7762,1601,12
78.8814,3063,88
78.9014,2999,7
78.9030,323,5
78.9966,1604,12
79.0337,2156,1
79.0768,45,20
79.1316,372,13
79.1505,323,1
79.2863,2156,14
79.3777,876,3
79.3961,1877,7
79.5201,868,3
79.5309,2259,6
79.7471,2001,48
79.7673,2274,1
79.7817,4377,1
79.8254,6109,1
79.9039,324,14
79.9959,2977,2
80.0352,4377,14
80.0763,6110,15
80.1511,2493,11
80.2797,1601,2
80.2817,1054,8
80.2823,4420,6
80.5337,2157,5
80.6490,1839,5
80.7827,1088,1
80.7834,1089,3
80.8797,365,11
80.8830,141,52
81.0335,4420,12
81.1505,1840,4
81.2855,2157,2
81.5418,2977,2
81.5431,367,14
81.5433,2157,4
81.5472,7679,13
81.5793,7342,256
81.5815,1441,52
81.6326,370,112
81.6514,2493,1
81.6541,6881,18
81.7465,7686,5
81.7624,1602,1
81.7898,2157,9
81.8798,2675,9
81.8983,1841,3
82.0145,2590,4
82.0190,1234,7
82.0311,1089,3
82.0313,3390,31
82.0324,3390,193
82.1277,7660,49
82.2803,2157,9
82.2827,3179,3
82.2878,1089,3
82.3775,1355,13
82.4026,2493,7
82.4049,6880,18
82.6261,2677,5
82.6542,2494,11
82.6548,8,1
82.6571,3547,3
82.7487,2977,2
82.7805,2498,146
82.7811,2157,9
82.7838,3390,25
83.0136,1604,2
83.1521,2162,1
83.3780,2073,17
83.4035,2494,3
83.4043,1434,24
83.4069,1842,8
83.4078,3545,1018
83.5012,7681,5
83.5099,2592,2
83.5299,4275,7
83.5308,2158,8
83.5757,3609,2
83.6512,2711,1
83.7492,4393,9
83.7626,1236,46
83.8265,3413,67
83.9044,6882,12
83.9053,2715,8
84.0756,3609,4
84.0771,3866,1
84.1282,2677,6
84.1289,2074,14
84.1457,1554,25
84.1457,2572,33
84.3261,1004,34
84.3948,317,3
84.5305,2159,5
84.5321,4423,3
84.5769,1781,30
84.6239,2678,4
84.6441,9,5
84.6456,6882,18
84.7529,7678,1
84.7809,354,14
84.7812,231,23
84.7841,3393,1
84.8254,1004,45
84.8748,2678,5
84.8781,146,47
84.8942,5703,2
84.9990,962,18
85.0196,2258,1
85.0323,4423,6
85.0329,2368,7
85.0796,1786,9
85.0806,1783,1
85.0812,1019,6
85.1241,1915,3
85.1257,148,7
85.1451,2419,2
85.1458,317,14
85.1464,3549,19
85.1466,6882,13
85.2689,1596,16
85.2708,2259,20
85.2802,2159,5
85.2827,910,6
85.2834,3393,42
85.3253,3439,26
85.3278,1783,33
85.3756,2637,4
85.3759,2678,5
85.3952,960,3
85.5014,3497,1
85.5193,1178,6
85.5310,1851,14
85.5326,1944,3
85.5392,4383,8
85.5401,4425,13
85.6242,7663,36
85.6243,149,31
85.6246,742,33
85.6255,149,1
85.6442,2561,1
85.6444,2418,6
85.6452,2494,21
85.7498,4397,5
85.7682,2548,30
85.7735,2259,6
85.7750,2259,1
85.7808,2500,73
85.8264,1143,1
85.8740,2639,2
85.8748,149,1
85.8762,149,34
85.8960,319,17
86.0038,77,20
86.0314,2161,10
86.1244,150,16
86.1252,150,4
86.1453,4123,10
86.1464,2418,24
86.2832,1946,29
86.2835,2500,75
86.3318,3416,1
86.3342,1784,4
86.3751,150,4
86.3755,744,1
86.3944,4123,10
86.5309,233,16
86.5842,7679,1
86.5860,1434,24
86.5871,2259,17
86.5874,1784,11
86.6245,2573,9
86.6474,2711,3
86.6548,1556,21
86.7575,1904,12
86.7805,4344,6
86.8341,3416,6
86.8366,2260,3
86.8378,1784,10
86.8747,2509,28
86.8767,3066,35
87.0004,567,8
87.0130,2472,1
87.0312,234,8
87.0325,1092,9
87.0333,2369,7
87.0833,1788,39
87.0837,3678,9
87.1254,747,27
87.1453,9,10
87.2528,964,13
87.2662,78,1
87.3361,2260,48
87.3965,1441,3
87.3982,79,14
87.5059,1209,12
87.5099,1028,13
87.5838,1791,6
87.5840,7678,6
87.5851,1143,14
87.6244,2573,9
87.6260,151,49
87.6445,2496,8
87.6470,6883,12
87.7797,78,11
87.7800,1852,5
87.7811,2160,9
87.7842,1093,4
87.7847,3168,24
87.8754,154,6
87.8756,749,19
87.8946,1557,16
87.8977,2709,4
87.8993,78,16
88.0312,1852,9
88.0346,3398,40
88.0365,2370,17
88.0770,3419,5
88.1253,2569,3
88.1256,2321,16
88.1514,2496,23
88.1520,1558,1
88.2812,1852,28
88.2822,236,1
88.2824,79,5
88.2872,7680,24
88.3342,2260,5
88.3350,3169,20
88.3938,2168,2
88.3972,323,15
88.3973,955,2
88.5008,1533,2
88.5012,7204,9
88.5828,7687,5
88.5853,1785,27
88.6243,753,17
88.6445,1558,15
88.6455,6882,10
88.7654,992,19
88.8319,3421,1
88.8349,2261,5
88.8748,2575,9
88.8762,7639,10
88.8771,1365,10
88.8969,954,3
89.0185,2598,15
89.0316,2514,1
89.0842,1791,10
89.0846,3682,3
89.0867,2262,1
89.0878,3172,10
89.1457,2423,1
89.1459,2168,2
89.2836,1246,13
89.2843,2370,18
89.3274,2262,2
89.3753,1574,1
89.3771,1092,24
89.3970,1021,1
89.5342,2045,1
89.5471,4432,7
89.5887,1574,2
89.5895,2263,1
89.6467,326,14
89.7812,236,19
89.7820,77,12
89.7824,2160,1
89.7861,4432,14
89.8280,3682,17
89.8288,3173,1
89.8743,154,4
89.8991,2421,6
89.9010,1856,18
90.0783,2263,1
90.1251,234,10
90.1253,2577,2
90.1276,154,35
90.1524,1883,1
90.1543,6882,13
90.2539,1294,17
90.2662,483,24
90.2800,2160,10
90.3266,2263,1
90.5300,101,8
90.5303,7677,3
90.5309,2160,8
90.5348,2371,24
90.5349,7682,19
90.5786,3684,4
90.6245,876,24
90.6509,1023,13
90.7487,1029,1
90.7645,524,13
90.7700,1606,2
90.7796,175,3
90.7811,4965,12
90.8305,3174,1
90.9071,3008,3
90.9078,2028,5
90.9109,1292,25
91.0142,1605,1
91.0313,4281,1
91.0331,912,3
91.0786,7679,6
91.1241,1081,3
91.1500,1024,5
91.2500,967,1
91.2846,2160,7
91.2861,913,2
91.3269,3175,1
91.3955,3022,3
91.5381,2160,1
91.5417,913,4
91.6289,2573,16
91.6290,1642,96
91.7516,345,14
91.7846,7679,35
91.7848,78,1
91.7857,4281,5
91.8272,1573,9
91.8743,7665,19
91.8754,2010,15
91.8979,2030,3
91.8986,1864,24
91.8994,1217,3
92.0782,3176,1
92.1246,157,8
92.1252,1776,4
92.2861,2162,5
92.2880,1295,16
92.3346,3177,1
92.3749,1704,1
92.3755,158,4
92.3996,2030,3
92.3996,3022,3
92.5358,78,11
92.5375,2372,9
92.5776,1793,25
92.6254,290,6
92.6522,296,25
92.6532,3523,3
92.6562,2709,3
92.7531,5849,9
92.7644,1217,3
92.8274,1575,1
92.9030,1562,4
92.9059,942,23
93.0147,1600,1
93.0391,4282,16
93.0416,4961,14
93.2851,2162,4
93.2869,2371,22
93.3276,1575,7
93.3967,2032,6
93.3971,2425,2
93.5353,1346,3
93.6256,754,21
93.6258,2011,15
93.6493,3022,3
93.6514,6882,12
93.7697,7190,7
93.7815,2162,5
93.9017,2032,1
93.9032,1295,15
93.9059,1023,1
93.9065,2710,1
94.0008,2593,10
94.1505,2032,9
94.1525,1023,13
94.2488,5537,13
94.2943,2514,33
94.2959,1947,16
94.3019,2372,1
94.3978,2423,4
94.3989,2712,2
94.5030,971,4
94.5060,1033,23
94.5785,1600,3
94.6485,1023,13
94.7617,550,16
94.7839,4964,8
94.8358,3687,9
94.8947,2424,3
95.0332,2373,12
95.0787,5744,22
95.0791,7668,34
95.1494,1023,5
95.2804,1937,15
95.2814,78,11
95.4024,2710,2
95.4031,1670,25
95.4031,1024,12
95.5127,1071,18
95.5308,1938,14
95.6245,159,37
95.6250,291,1
95.6252,2013,1
95.6253,291,1
95.6256,291,1
95.6453,2424,42
95.8762,291,1
95.8772,161,8
95.8774,291,5
95.8957,1563,3
95.8959,2032,9
96.0214,7196,16
96.0298,2163,6
96.1264,3676,3
96.1269,1777,3
96.1271,292,5
96.1277,876,27
96.1279,2013,15
96.1517,1563,20
96.2600,2609,6
96.2800,4349,3
96.2822,2514,9
96.2826,75,2
96.2873,2374,1
96.3763,3073,50
96.4048,1885,92
96.5028,1524,18
96.5048,191,4
96.5784,45,20
96.6244,1777,3
96.6551,2034,5
96.6553,1565,13
96.6590,1672,6
96.6597,2712,4
96.6691,302,24
96.7489,5530,3
96.7806,2235,7
96.7811,2375,1
96.8749,876,24
96.9973,2283,1
97.1255,1777,4
97.1528,1065,10
97.2805,4385,8
97.2818,2377,12
97.3811,1260,3
97.3837,3675,3
97.4152,302,30
97.4201,1672,37
97.5306,916,1
97.5311,1093,13
97.5778,2778,1
97.6310,2363,134
97.6519,2038,31
97.7802,2165,6
97.7820,4437,3
97.7826,2235,17
97.8758,2917,5
97.9005,1067,1
97.9022,1673,5
97.9967,4026,13
98.0323,917,1
98.0329,4437,6
98.1306,1333,3
98.1312,341,9
98.1503,3550,66
98.2868,166,18
98.3838,2915,9
98.3850,1328,10
98.4989,5932,15
98.5197,1157,25
98.5311,175,16
98.5344,4438,10
98.6260,164,58
98.7714,7196,21
98.7812,2376,5
98.7825,4438,20
98.8298,1299,11
98.9092,1035,6
99.0008,2189,1
99.0022,2189,2
99.0306,82,14
99.0778,2328,3
99.1554,1070,43
99.2509,7678,34
99.2723,2608,1
99.2798,4277,6
99.3793,2917,11
99.5038,7681,2
99.5053,4025,13
99.5353,4438,8
99.5541,4277,48
99.6257,1333,5
99.7509,3634,3
99.7805,175,15
99.7812,2167,3
99.7838,4438,16
99.8761,343,15
100.0318,4351,3
100.0320,82,12
100.0345,2377,29
100.0811,7680,7
100.1257,343,2
100.1523,1102,12
100.3324,1227,132
100.3837,3615,5
100.3850,343,1
100.3867,341,9
100.3868,617,16
100.3968,1676,4
100.5315,2719,42
100.5337,4965,7
100.6314,343,1
100.6447,2040,5
100.7800,2166,1
100.7806,79,1
100.7830,4965,7
100.8277,1205,9
100.8885,2963,49
100.8917,1778,3
100.8922,343,1
100.8934,1427,12
100.8937,1333,1
100.9023,370,13
101.0308,78,11
101.0312,2167,2
101.0336,3633,3
101.1308,408,4
101.1323,1778,1
101.1334,343,20
101.2646,1606,3
101.2843,2055,1
101.3800,1778,3
101.3814,2081,15
101.4964,1528,7
101.5198,1097,58
101.5315,78,11
101.5316,1770,9
101.6287,408,7
101.6498,91,9
101.6505,1453,9
101.8310,5893,25
101.8328,2753,51
101.8782,408,7
101.8825,344,3
101.9021,1676,34
102.0175,2599,18
102.0223,676,13
102.0380,2057,42
102.0389,7685,29
102.0412,2719,42
102.0420,4967,6
102.2476,7680,10
102.2801,1772,4
102.4973,194,3
102.5173,802,14
102.5331,7680,6
102.5803,3611,6
102.5815,1360,3
102.6332,344,3
102.6340,617,18
102.7477,911,11
102.7636,1105,67
102.8324,3611,6
102.8351,45,18
102.8818,1337,1
102.8822,411,6
102.8864,1428,23
102.8980,1456,1
102.8989,1677,7
103.0400,343,5
103.0764,1244,2
103.1308,2079,1
103.1316,1338,21
103.1344,2081,14
103.2828,175,31
103.3276,764,5
103.3817,2079,1
103.3827,413,6
103.4002,2549,4
103.4016,1677,7
103.4021,92,1
103.5113,1610,21
103.5352,7686,3
103.5366,239,18
103.5779,3613,4
103.6324,3615,2
103.6356,878,1
103.6370,2081,15
103.6508,1456,1
103.6516,1677,7
103.7465,7686,1
103.7684,255,26
103.8811,2937,37
103.8837,878,21
103.9034,510,34
103.9041,200,13
103.9960,7683,1
103.9994,1092,1
104.0423,1076,39
104.0434,78,6
104.0436,1844,3
104.0768,1579,3
104.1256,3616,1
104.1523,2550,3
104.2508,7687,5
104.2847,2743,35
104.3284,1207,7
104.3996,6881,8
104.4975,328,15
104.5395,78,11
104.5791,1207,7
104.6466,1456,119
104.7495,1922,13
104.7967,1937,12
104.7990,2514,24
104.8070,2743,77
104.9012,2550,2
104.9047,1677,7
105.0360,344,31
105.0851,2755,2
105.0855,7686,8
105.1242,3617,2
105.2459,7684,5
105.2607,808,48
105.2807,1846,94
105.2849,1525,29
105.3758,1540,27
105.3770,880,21
105.4062,1079,22
105.4066,2550,1
105.4123,92,16
105.5315,78,11
105.5323,177,21
105.5329,4353,14
105.5349,344,3
105.5835,1205,9
105.5847,1362,17
105.6249,1339,3
105.6291,563,3
105.6302,2081,14
105.6306,346,1
105.6582,1997,178
105.6591,328,15
105.6633,943,3
105.7631,3395,15
105.7807,78,11
105.8331,303,1
105.8758,57,50
105.8788,1336,21
105.9044,2550,2
105.9055,1079,23
105.9089,6882,7
105.9096,1457,133
106.0315,2806,11
106.0324,1159,5
106.0837,303,3
106.0859,1205,9
106.1249,563,3
106.1256,1336,23
106.2633,1614,16
106.3314,303,4
106.3331,1362,1
106.3333,2141,130
106.3781,620,16
106.4009,3534,8
106.4028,1457,1
106.4028,1853,13
106.4033,1677,7
106.5107,1354,3
106.5305,1943,15
106.5313,77,16
106.5823,304,1
106.5851,1363,1
106.5861,1363,6
106.6257,2958,12
106.6257,3616,1
106.6464,92,3
106.7799,1943,1
106.8298,304,1
106.8303,1354,22
106.8309,304,4
106.8749,60,57
106.8773,2082,14
107.0318,1941,11
107.0333,75,17
107.0811,304,4
107.0827,1363,8
107.1255,1542,7
107.1255,1092,13
107.2809,1943,15
107.2826,919,3
107.3286,7686,2
107.3292,1363,4
107.3760,878,21
107.3764,2082,14
107.4007,1457,18
107.5373,1944,14
107.5391,2236,7
107.5833,44,11
107.5846,1363,16
107.6291,619,2
107.6478,942,11
107.7520,1090,9
107.7601,2598,9
107.7817,1865,3
107.8299,3606,1
107.8798,1329,3
108.0099,1099,24
108.0314,1945,13
108.0842,532,43
108.1256,57,99
108.1269,1094,10
108.1298,1520,28
108.1538,1084,12
108.1557,1460,11
108.2844,345,66
108.3312,1363,22
108.3320,3606,22
108.3749,1543,7
108.3755,1118,3
108.4999,148,26
108.5307,1158,158
108.5327,2719,16
108.5810,532,13
108.6337,619,17
108.6344,1329,3
108.8759,58,52
108.8797,3120,31
108.8964,1678,7
109.0306,239,22
109.0326,4147,4
109.0336,2719,17
109.0793,1364,19
109.2457,7678,34
109.2603,2599,9
109.3291,3606,13
109.5110,1627,3
109.5814,3606,19
109.6251,2084,21
109.6488,1085,14
109.6507,941,3
109.7513,7685,8
109.9004,1678,3
110.1497,1085,14
110.1506,941,9
110.3305,7669,82
110.3329,53,16
110.3739,771,13
110.3970,1573,1
110.3984,1677,7
110.5311,2721,13
110.6248,1095,9
110.6266,346,2
110.6534,1960,3
110.6545,304,24
110.6551,2035,4
110.6588,941,9
110.7616,3393,3
110.8312,7671,58
110.8752,622,15
110.8759,879,18
110.9017,1574,6
111.0128,679,6
111.0335,3220,6
111.0782,766,2
111.1243,1096,8
111.1267,879,3
111.1477,1460,9
111.2847,7677,14
111.3292,7671,6
111.3299,767,6
111.3781,2091,12
111.4031,898,12
111.4060,1461,8
111.4963,1719,3
111.4989,158,25
111.5147,3386,21
111.5865,767,7
111.5869,7672,40
111.6273,7682,1
111.6473,1087,8
111.7621,682,3
111.8294,3119,1
111.8304,6110,10
111.8747,1095,9
111.8779,1536,26
111.8786,880,2
111.8972,1461,8
112.0388,1158,46
112.0391,240,21
112.1242,416,27
112.1244,2669,7
112.1505,2038,3
112.4049,2039,3
112.4053,2143,37
112.4065,1088,11
112.4097,6271,1
112.4989,160,22
112.6485,2039,3
112.6507,1462,7
112.7661,3386,22
112.7666,3704,8
112.7862,4365,14
112.8337,7686,3
112.9002,305,16
112.9962,2543,42
113.0143,7682,31
113.0331,1861,8
113.0790,2319,19
113.1252,419,4
113.2617,3704,13
113.2824,2051,1
113.3298,3610,5
113.3312,7667,1
113.3746,7674,115
113.4004,1679,5
113.4006,6271,3
113.4011,942,14
113.4980,2598,10
113.5344,1859,36
113.5780,7668,4
113.6248,422,5
113.6460,10,10
113.7879,920,12
113.7891,112,14
113.8739,1096,1
113.8746,6664,9
113.8751,422,4
113.8976,514,9
114.0791,7676,56
114.1261,493,13
114.1458,1086,11
114.1466,514,5
114.1471,1576,1
114.1506,6274,12
114.2511,3172,3
114.2675,2605,2
114.2721,3707,23
114.3327,3610,5
114.3802,420,4
114.3814,493,13
114.3946,1516,25
114.3950,1576,5
114.5334,2167,5
114.5790,382,5
114.5796,1364,8
114.5796,2265,14
114.6456,1680,49
114.7637,3385,5
114.8286,382,3
114.8290,3610,5
114.8947,1516,22
114.8977,2143,38
115.0145,3385,5
115.0835,1364,8
115.1323,1097,121
115.1350,4816,1
115.1473,6272,2
115.1481,941,9
115.2459,3175,10
115.3296,3610,5
115.3311,2266,6
115.3934,2038,3
115.3941,120,15
115.3944,1516,76
115.5778,7687,13
115.5807,2267,11
115.6269,1099,1
115.6281,765,2
115.6437,2039,1
115.6451,941,9
115.7651,7682,67
115.8950,120,16
115.9958,2550,1
115.9963,6,20
115.9979,7684,1
116.0334,3224,2
116.0755,7686,3
116.1305,1100,1
116.1314,484,14
116.1346,764,3
116.1452,6273,1
116.2460,2551,4
116.2622,2607,5
116.2831,2168,2
116.3259,3612,18
116.3267,7667,2
116.3773,1100,1
116.3973,941,9
116.4960,7680,1
116.4967,3175,13
116.4970,2554,1
116.4992,2607,124
116.5766,2267,8
116.5773,3614,1
116.6261,1100,4
116.6442,1576,4
116.6444,3433,8
116.6445,519,45
116.7476,7680,21
116.7478,1252,4
116.7480,3175,7
116.7869,4796,1
116.8270,2268,12
116.8945,519,8
117.0346,1425,196
117.0768,2323,29
117.0791,3614,5
117.0793,1816,8
117.2538,1253,3
117.2648,1355,18
117.2871,1946,26
117.3254,2268,1
117.3953,1085,4
117.4956,3175,13
117.5121,1628,1
117.5449,3407,28
117.5767,2268,3
117.5772,3614,17
117.7470,1254,3
117.7495,7686,2
117.7909,1946,29
117.7915,1859,5
117.7922,4796,4
117.7962,2744,72
117.8783,1100,136
117.9961,1255,8
118.0398,397,5
118.0762,1357,8
118.0771,2269,8
118.1511,1524,182
118.2656,3385,5
118.2828,1947,28
118.3270,2270,12
118.3952,1524,74
118.3982,1684,2
118.5770,7681,15
118.6308,1800,17
118.7466,3186,11
118.7647,3707,8
118.7910,82,16
118.7926,1949,38
118.7961,2745,16
118.8946,1524,25
118.9963,1253,9
119.0182,2611,2
119.0245,3708,1
119.0246,1477,36
119.0322,1144,40
119.0761,527,17
119.0777,3616,16
119.0785,5448,5
119.1499,1684,2
119.2470,1253,9
119.2813,3407,28
119.3255,845,1
119.3265,845,5
119.3864,7678,28
119.3907,1801,19
119.3940,12,12
119.3990,2858,3
119.4960,1109,1
119.5175,5647,1
119.5178,3709,1
119.5301,7678,3
119.5758,7666,9
119.5780,2364,1
119.5782,5448,15
119.6274,2673,20
119.7815,2745,24
119.8774,1560,10
120.0121,3709,14
120.1453,13,10
120.3762,7677,1
120.3950,1833,500
120.3957,1526,8
120.3997,1464,4
120.5172,3387,3
120.6437,527,45
120.6440,13,6
120.7664,2612,1
120.8259,2860,25
120.8983,1527,1
120.8991,13,8
120.8994,3794,1
120.9014,6245,6
121.0158,2362,3
121.0309,1542,16
121.1449,13,6
121.1454,1527,2
121.1468,1340,9
121.1474,6246,4
121.3758,2690,6
121.3942,1464,4
121.5810,2273,5
121.6323,2690,7
121.6446,6248,3
121.7846,2588,6
121.7862,2747,36
121.8295,528,18
121.8781,7678,20
122.0381,1951,1
122.0405,9,17
122.0752,2861,24
122.0759,846,3
122.0775,2273,5
122.0781,415,2
122.1298,1436,43
122.1487,1528,3
122.1496,15,7
122.2850,7668,49
122.3253,2274,4
122.3773,420,1
122.3974,1528,1
122.5354,1951,14
122.5762,2861,15
122.5786,2274,8
122.7893,1861,1
122.7900,2168,2
123.0322,7669,79
123.0784,1669,1
123.1472,6248,5
123.2847,1861,1
123.2872,593,1
123.3263,2275,7
123.3902,422,47
123.5366,7668,9
123.5373,2589,6
123.6314,424,9
123.7680,1631,19
123.8266,2352,20
123.8882,422,1
123.8969,14,6
123.8980,1340,9
124.0350,593,4
124.0767,1419,1
124.1376,1327,6
124.1512,1529,1
124.1513,14,7
124.2872,1956,21
124.3257,1517,5
124.3261,846,2
124.3299,532,43
124.3853,425,8
124.3911,1328,6
124.4028,14,7
124.5363,1961,1
124.5763,1419,1
124.6400,422,38
124.6423,422,1
124.6493,1601,3
124.6500,15,8
124.6519,1466,64
124.7512,1261,3
124.7522,2488,9
124.7540,416,9
124.7872,7679,16
124.7894,7668,165
124.8273,1419,1
124.8877,1540,225
124.8882,577,208
125.0423,4372,21
125.0469,14,16
125.0805,2864,15
125.0817,1419,1
125.1297,423,23
125.1496,14,7
125.2654,5648,1276
125.2917,1962,19
125.2954,1288,5
125.3922,2143,134
125.4980,1263,1
125.5340,4372,22
125.6292,426,7
125.7508,2278,3
125.7526,7684,3
125.7661,1627,10
125.8253,847,5
125.8805,834,3
125.8815,424,1
125.8826,348,73
125.8958,1683,1
125.9989,424,24
126.0267,7201,8
126.1275,424,3
126.2672,2488,9
126.3253,1517,4
126.3809,432,1
126.3830,424,1
126.3987,15,6
126.4004,7680,79
126.5355,2590,4
126.5371,16,16
126.5766,796,2
126.5810,2400,19
126.6330,890,9
126.6361,424,2
126.6488,1531,3
126.7664,2401,3
126.7888,2519,12
126.7894,4707,1
126.8259,1516,1
126.8264,2866,12
126.8278,320,51
126.8845,836,5
126.8850,2962,15
127.0438,597,5
127.0439,2968,3
127.0550,2519,12
127.0577,2590,20
127.0752,1517,1
127.2486,3196,3
127.2730,2490,9
127.2848,90,38
127.3253,1517,1
127.3259,796,2
127.4026,2332,3
127.4975,2282,6
127.5181,2338,12
127.5344,3701,2
127.6491,2433,13
127.7636,1628,23
127.7821,482,6
127.8747,7570,5
127.8966,1683,9
127.8975,6251,2
127.9971,175,12
128.0373,3876,1
128.0389,1117,2
128.0401,92,16
128.0752,1517,4
128.0762,1345,9
128.1536,14,7
128.1546,1343,8
128.2503,1544,7
128.2516,177,3
128.3822,2962,25
128.4039,2433,45
128.4041,759,9
128.4066,7681,16
128.4989,3876,2
128.5404,598,4
128.5413,2590,20
128.6250,349,437
128.6253,426,4
128.6513,16,7
128.6533,1880,15
128.6541,1343,6
128.7914,93,14
128.8750,1474,14
128.8772,489,1
128.8773,348,8
129.0027,1108,91
129.0052,2145,32
129.0366,3009,5
129.0385,2591,17
129.1285,2697,1
129.1308,426,11
129.1318,396,3
129.1471,3572,79
129.2537,3199,5
129.2570,175,14
129.2631,2220,1
129.2865,72,3
129.2889,94,20
129.3752,1473,12
129.3763,488,5
129.4971,7670,10
129.5759,1517,3
129.6251,2697,6
129.7479,2286,4
129.7899,1133,30
129.7923,2592,19
129.8766,488,5
129.8966,3574,8
129.9963,2287,2
130.0143,3595,2
130.0371,1533,19
130.0387,20,15
130.0757,1348,6
130.1239,7668,15
130.1464,1685,5
130.2468,3198,7
130.2852,3309,34
130.3965,3577,6
130.5396,397,3
130.5403,2356,3
130.5433,96,20
130.5767,3423,1
130.5772,1518,1
130.5792,1348,9
130.6261,2962,65
130.7473,3200,9
130.7478,2287,1
130.7838,398,3
130.7852,3309,21
130.9966,3199,10
131.0756,2041,9
131.2912,3005,5
131.2940,1469,20
131.3275,2328,3
131.3278,563,12
131.3763,7666,14
131.3968,1675,33
131.5330,7686,4
131.5800,3423,10
131.5804,1518,4
131.7474,3200,9
131.8755,430,8
131.8958,3578,1
132.0121,2339,1
132.0321,3311,19
132.1503,268,24
132.1519,3578,4
132.3264,2043,88
132.4028,1035,1
132.4047,1687,3
132.4057,3578,6
132.5296,601,4
132.6465,1533,2
132.6473,1345,58
132.7473,7681,3
132.7514,7672,17
132.7809,3313,17
132.7812,22,18
132.8989,343,17
132.9962,1538,44
133.0757,3430,1
133.2462,172,29
133.3258,567,18
133.3765,2962,17
133.4002,1676,26
133.4969,2616,1
133.5311,76,21
133.5778,2146,34
133.6248,7668,13
133.6269,880,2
133.6486,2443,3
133.6501,6156,35
133.7457,7681,3
133.7477,170,43
133.7806,96,15
133.8258,2043,6
133.8266,3678,9
133.8749,432,1
133.8754,347,40
133.9968,170,7
134.0293,1248,61
134.0320,97,18
134.1483,19,5
134.1487,2443,3
134.2500,174,14
134.2509,171,16
134.3259,2044,1
134.3272,4379,11
134.3298,1348,3
134.3304,2328,3
134.3754,1333,1
134.5308,331,1
134.5315,331,3
134.5403,598,3
134.6259,7667,24
134.6499,2444,12
134.6507,343,6
134.7483,171,1
134.7799,331,3
134.7807,331,3
134.8255,2044,3
134.8267,1348,6
134.8773,485,1
134.8996,343,6
134.9002,20,6
134.9019,1347,2
134.9976,172,1
135.0210,3597,335
135.0268,7571,152
135.0323,332,2
135.1251,2484,14
135.1269,2467,28
135.1534,345,3
135.1564,6156,23
135.2464,3203,8
135.2613,845,48
135.2803,2164,21
135.3252,1248,3
135.3987,7655,17
135.4001,2443,42
135.4967,173,33
135.6243,435,2
135.7468,3208,1
135.7482,174,1
135.7487,1756,4
135.7797,76,36
135.8256,1250,3
135.8749,2977,13
135.8988,343,7
135.9005,6159,5
135.9959,173,2
136.0318,28,17
136.1262,2468,11
136.1459,347,2
136.2464,1947,22
136.2474,1757,3
136.2672,3392,9
136.3262,2987,16
136.3756,1193,10
136.3761,7667,15
136.5353,2165,20
136.5781,3617,25
136.8258,1250,9
137.0338,600,2
137.0757,1250,5
137.0774,568,3
137.1478,87,2
137.2886,3975,4
137.3254,1250,1
137.3279,3619,14
137.3280,568,3
137.4016,88,2
137.4026,6882,7
137.4033,1198,1
137.5359,930,2
137.6247,7667,13
137.6447,6161,5
137.7474,178,4
137.7848,4475,3
137.7868,3329,209
137.8272,3619,16
137.8739,350,49
137.8753,2473,14
138.0139,3398,3
138.0336,4374,20
138.1621,1683,57
138.2894,30,16
138.3252,770,18
138.3266,3623,14
138.3273,2329,2
138.3781,435,2
138.3985,1534,127
138.4002,7575,13
