unix_ns,monotonic_ns,role,endpoint,scrape_ok,scrape_duration_ms,running,waiting,waiting_growth_per_s,kv_cache_usage,prefix_cache_hits,prefix_cache_queries,external_prefix_cache_hits,external_prefix_cache_queries,preemptions,prompt_tokens,generation_tokens,successful_requests,e2e_count,e2e_sum_s,ttft_count,ttft_sum_s,inter_token_count,inter_token_sum_s,iteration_tokens_count,iteration_tokens_sum,error
1785511745480520260,1137115524050438,combined,http://127.0.0.1:8000/metrics,True,25.488096056506038,22.0,0.0,0.0,0.02577319587628868,0.0,11680.0,0.0,0.0,0.0,11648.0,11317.0,343.0,343.0,762.348272562027,364.0,61.521934509277344,10953.0,725.6876309767831,549.0,22965.0,
1785511745983030832,1137116026561153,combined,http://127.0.0.1:8000/metrics,True,24.020618060603738,21.0,0.0,0.0,0.024742268041237137,0.0,11840.0,0.0,0.0,0.0,11808.0,11488.0,349.0,349.0,775.7601432800293,369.0,62.34976053237915,11119.0,736.7027978280094,557.0,23296.0,
1785511746485067276,1137116528597485,combined,http://127.0.0.1:8000/metrics,True,32.50685892999172,22.0,0.0,0.0,0.02577319587628868,0.0,12000.0,0.0,0.0,0.0,11968.0,11637.0,353.0,354.0,786.9427897930145,374.0,63.19525504112244,11263.0,746.2768126735464,564.0,23605.0,
1785511746985996507,1137117029526667,combined,http://127.0.0.1:8000/metrics,True,23.269504075869918,21.0,0.0,0.0,0.024742268041237137,0.0,12160.0,0.0,0.0,0.0,12128.0,11808.0,359.0,359.0,798.0771124362946,379.0,64.00879979133606,11429.0,757.2925967492629,572.0,23936.0,
1785511747488198466,1137117531728654,combined,http://127.0.0.1:8000/metrics,True,24.721878115087748,21.0,0.0,0.0,0.025085910652920984,0.0,12320.0,0.0,0.0,0.0,12320.0,11979.0,364.0,364.0,809.2330429553986,385.0,64.98538088798523,11594.0,768.2763431111816,580.0,24299.0,
1785511747990742920,1137118034273035,combined,http://127.0.0.1:8000/metrics,True,23.28134188428521,21.0,0.0,0.0,0.024742268041237137,0.0,12480.0,0.0,0.0,0.0,12448.0,12128.0,369.0,369.0,820.3515245914459,389.0,65.62917304039001,11739.0,777.8871531647164,587.0,24576.0,
1785511748492707994,1137118536238176,combined,http://127.0.0.1:8000/metrics,True,24.407648015767336,21.0,0.0,0.0,0.025085910652920984,0.0,12640.0,0.0,0.0,0.0,12640.0,12299.0,374.0,374.0,831.4950852394104,395.0,66.58111000061035,11904.0,788.8721629537176,595.0,24939.0,
1785511748995025929,1137119038556147,combined,http://127.0.0.1:8000/metrics,True,23.652499075978994,21.0,0.0,0.0,0.024742268041237137,0.0,12800.0,0.0,0.0,0.0,12768.0,12448.0,379.0,379.0,842.6007165908813,399.0,67.21098613739014,12049.0,798.4878292467911,602.0,25216.0,
1785511749496713109,1137119540243341,combined,http://127.0.0.1:8000/metrics,True,22.99110498279333,21.0,0.0,0.0,0.025085910652920984,0.0,12960.0,0.0,0.0,0.0,12960.0,12619.0,384.0,384.0,853.731761932373,405.0,68.14313864707947,12214.0,809.4657211240847,610.0,25579.0,
1785511749998450882,1137120041981022,combined,http://127.0.0.1:8000/metrics,True,26.864509098231792,21.0,0.0,0.0,0.024742268041237137,0.0,13120.0,0.0,0.0,0.0,13088.0,12766.0,389.0,389.0,864.8141725063324,409.0,68.88719177246094,12357.0,818.9364476960618,617.0,25854.0,
