gpu,il,ol,tp,freq_mhz,C_dc_stable_tps,stable_confirmed,n_rates,slo_tpot_ms,C_dc_SLO_tps,slo_confirmed,n_qual,freq_monotone_certified
l4,4096,32,2,780,0.0,False,2,50,0.0,False,0,True
l4,4096,32,2,780,0.0,False,2,100,0.0,False,0,True
l4,4096,32,2,780,0.0,False,2,200,0.0,False,0,True
l4,4096,32,2,780,0.0,False,2,500,0.0,False,0,True
l4,1024,32,2,570,0.0,False,2,50,0.0,False,0,True
l4,1024,32,2,570,0.0,False,2,100,0.0,False,0,True
l4,1024,32,2,570,0.0,False,2,200,0.0,False,0,True
l4,1024,32,2,570,0.0,False,2,500,0.0,False,0,True
l4,2048,32,2,570,0.0,False,2,50,0.0,False,0,True
l4,2048,32,2,570,0.0,False,2,100,0.0,False,0,True
l4,2048,32,2,570,0.0,False,2,200,0.0,False,0,True
l4,2048,32,2,570,0.0,False,2,500,0.0,False,0,True
l4,4096,32,2,570,0.0,False,2,50,0.0,False,0,True
l4,4096,32,2,570,0.0,False,2,100,0.0,False,0,True
l4,4096,32,2,570,0.0,False,2,200,0.0,False,0,True
l4,4096,32,2,570,0.0,False,2,500,0.0,False,0,True
l4,1024,32,2,360,0.0,False,2,50,0.0,False,0,True
l4,1024,32,2,360,0.0,False,2,100,0.0,False,0,True
l4,1024,32,2,360,0.0,False,2,200,0.0,False,0,True
l4,1024,32,2,360,0.0,False,2,500,0.0,False,0,True
l4,2048,32,2,360,0.0,False,2,50,0.0,False,0,True
l4,2048,32,2,360,0.0,False,2,100,0.0,False,0,True
l4,2048,32,2,360,0.0,False,2,200,0.0,False,0,True
l4,2048,32,2,360,0.0,False,2,500,0.0,False,0,True
l4,4096,32,2,360,0.0,False,2,50,0.0,False,0,True
l4,4096,32,2,360,0.0,False,2,100,0.0,False,0,True
l4,4096,32,2,360,0.0,False,2,200,0.0,False,0,True
l4,4096,32,2,360,0.0,False,2,500,0.0,False,0,True
l4,1024,32,2,210,0.0,False,2,50,0.0,False,0,True
l4,1024,32,2,210,0.0,False,2,100,0.0,False,0,True
l4,1024,32,2,210,0.0,False,2,200,0.0,False,0,True
l4,1024,32,2,210,0.0,False,2,500,0.0,False,0,True
l4,2048,32,2,210,0.0,False,2,50,0.0,False,0,True
l4,2048,32,2,210,0.0,False,2,100,0.0,False,0,True
l4,2048,32,2,210,0.0,False,2,200,0.0,False,0,True
l4,2048,32,2,210,0.0,False,2,500,0.0,False,0,True
l4,4096,32,2,210,0.0,False,2,50,0.0,False,0,True
l4,4096,32,2,210,0.0,False,2,100,0.0,False,0,True
l4,4096,32,2,210,0.0,False,2,200,0.0,False,0,True
l4,4096,32,2,210,0.0,False,2,500,0.0,False,0,True
