canary_active_at_end,canary_active_at_start,control_inclusive_ttft_ms,d_mhz,duration_s,end,endpoints,energy_j,frequency_changed,frequency_source,inference,mean_power_w,observed_output_tokens,p_mhz,phase,request_id,service_sequence,settle_wait_s,start,table_hit,table_revision,tpot_ms,ttft_ms,window_index,window_request_index,workload_id
prefill_heavy,prefill_heavy,471.1415767669678,1500,4.133226156234741,1788696550.8089638,"{""P1"": {""energy_j"": 376.9929168224335, ""clock_match_fraction"": null, ""mean_power_w"": 91.21032882600936, ""samples"": 39}, ""D1"": {""energy_j"": 260.1505570150912, ""clock_match_fraction"": null, ""mean_power_w"": 62.94128295464031, ""samples"": 37}}",637.1434738375247,False,safe_high,"{""start"": 1788696546.6795464, ""end"": 1788696550.8089638, ""duration_s"": 4.129417419433594, ""energy_j"": 636.7284100241959, ""mean_power_w"": 154.19327845803778, ""endpoints"": {""P1"": {""energy_j"": 376.65720731019974, ""clock_match_fraction"": 1.0, ""mean_power_w"": 91.21315891621909, ""samples"": 39}, ""D1"": {""energy_j"": 260.0712027139962, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.98011954181869, ""samples"": 37}}}",154.15161178064966,64,2520,production,production-00113,113,0.0,1788696546.6757376,False,0,58.06884182513588,467.3282370204106,3,9,prefill_heavy
prefill_heavy,prefill_heavy,472.7511405944824,1500,4.136046886444092,1788696560.0068188,"{""P1"": {""energy_j"": 375.4645053446293, ""clock_match_fraction"": null, ""mean_power_w"": 90.77859019809846, ""samples"": 39}, ""D1"": {""energy_j"": 257.70742068067193, ""clock_match_fraction"": null, ""mean_power_w"": 62.30766423981046, ""samples"": 37}}",633.1719260253012,False,safe_high,"{""start"": 1788696555.874628, ""end"": 1788696560.0068188, ""duration_s"": 4.132190704345703, ""energy_j"": 632.7367353364825, ""mean_power_w"": 153.12379815168066, ""endpoints"": {""P1"": {""energy_j"": 375.10678592324257, ""clock_match_fraction"": 1.0, ""mean_power_w"": 90.77673630327705, ""samples"": 39}, ""D1"": {""energy_j"": 257.62994941323996, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.34706184840359, ""samples"": 37}}}",153.0862544379089,64,2520,production,production-00114,114,0.0,1788696555.870772,False,0,58.078940015374904,468.89029792509973,3,10,prefill_heavy
prefill_heavy,prefill_heavy,476.0916233062744,1500,4.139822483062744,1788696569.2599702,"{""P1"": {""energy_j"": 380.7123017311096, ""clock_match_fraction"": null, ""mean_power_w"": 91.96343642480272, ""samples"": 40}, ""D1"": {""energy_j"": 262.822509996593, ""clock_match_fraction"": null, ""mean_power_w"": 63.48642026847256, ""samples"": 36}}",643.5348117277026,False,safe_high,"{""start"": 1788696565.1240394, ""end"": 1788696569.2599702, ""duration_s"": 4.135930776596069, ""energy_j"": 643.1753702573478, ""mean_power_w"": 155.50922029374254, ""endpoints"": {""P1"": {""energy_j"": 380.4326482117176, ""clock_match_fraction"": 1.0, ""mean_power_w"": 91.98235385477587, ""samples"": 40}, ""D1"": {""energy_j"": 262.7427220456302, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.52686643896668, ""samples"": 36}}}",155.44985669327528,64,2520,production,production-00115,115,0.0,1788696565.1201477,False,0,58.08111776169094,472.1970349783078,3,11,prefill_heavy
prefill_heavy,prefill_heavy,471.41575813293457,1500,4.134584426879883,1788696578.5082424,"{""P1"": {""energy_j"": 379.00704312324524, ""clock_match_fraction"": null, ""mean_power_w"": 91.66750608821371, ""samples"": 40}, ""D1"": {""energy_j"": 262.14338314160705, ""clock_match_fraction"": null, ""mean_power_w"": 63.402595297692486, ""samples"": 37}}",641.1504262648523,False,safe_high,"{""start"": 1788696574.3776946, ""end"": 1788696578.5082424, ""duration_s"": 4.130547761917114, ""energy_j"": 640.7748068869114, ""mean_power_w"": 155.13070997380456, ""endpoints"": {""P1"": {""energy_j"": 378.7156930267811, ""clock_match_fraction"": 1.0, ""mean_power_w"": 91.68655463047048, ""samples"": 40}, ""D1"": {""energy_j"": 262.0591138601303, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.44415534333408, ""samples"": 37}}}",155.07010138590618,64,2520,production,production-00116,116,0.0,1788696574.373658,False,0,58.082934363656456,467.3759990837425,3,12,prefill_heavy
prefill_heavy,prefill_heavy,480.6077480316162,1500,4.151100158691406,1788696587.772458,"{""P1"": {""energy_j"": 379.44628179073334, ""clock_match_fraction"": null, ""mean_power_w"": 91.40860670303606, ""samples"": 40}, ""D1"": {""energy_j"": 263.4801878705621, ""clock_match_fraction"": null, ""mean_power_w"": 63.47237546627196, ""samples"": 37}}",642.9264696612954,False,safe_high,"{""start"": 1788696583.625081, ""end"": 1788696587.772458, ""duration_s"": 4.147377014160156, ""energy_j"": 642.5772530995309, ""mean_power_w"": 154.93581868868336, ""endpoints"": {""P1"": {""energy_j"": 379.17831456661224, ""clock_match_fraction"": 1.0, ""mean_power_w"": 91.42605393047342, ""samples"": 40}, ""D1"": {""energy_j"": 263.3989385329187, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.50976475820995, ""samples"": 37}}}",154.88098216930803,64,2520,production,production-00117,117,0.0,1788696583.621358,False,0,58.19234591982667,476.8802950857207,3,13,prefill_heavy
prefill_heavy,prefill_heavy,474.23505783081055,1500,4.13709831237793,1788696597.024285,"{""P1"": {""energy_j"": 381.48157754540443, ""clock_match_fraction"": null, ""mean_power_w"": 92.20993767637484, ""samples"": 39}, ""D1"": {""energy_j"": 259.5149875357747, ""clock_match_fraction"": null, ""mean_power_w"": 62.72874559430282, ""samples"": 37}}",640.9965650811791,False,safe_high,"{""start"": 1788696592.8905323, ""end"": 1788696597.024285, ""duration_s"": 4.133752822875977, ""energy_j"": 640.6755548939109, ""mean_power_w"": 154.98642089784497, ""endpoints"": {""P1"": {""energy_j"": 381.2344745993614, ""clock_match_fraction"": 1.0, ""mean_power_w"": 92.22478724166315, ""samples"": 39}, ""D1"": {""energy_j"": 259.44108029454947, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.761633656181814, ""samples"": 37}}}",154.93868327067767,64,2520,production,production-00118,118,0.0,1788696592.8871868,False,0,58.07105920624934,470.88413999881595,3,14,prefill_heavy
prefill_heavy,prefill_heavy,478.191614151001,1500,4.1404643058776855,1788696606.332906,"{""P1"": {""energy_j"": 379.26423817873, ""clock_match_fraction"": null, ""mean_power_w"": 91.59944638101028, ""samples"": 39}, ""D1"": {""energy_j"": 258.2174804098904, ""clock_match_fraction"": null, ""mean_power_w"": 62.36437784123201, ""samples"": 36}}",637.4817185886204,False,safe_high,"{""start"": 1788696602.1967144, ""end"": 1788696606.332906, ""duration_s"": 4.1361916065216064, ""energy_j"": 637.0800486952066, ""mean_power_w"": 154.0257583064361, ""endpoints"": {""P1"": {""energy_j"": 378.9552534222603, ""clock_match_fraction"": 1.0, ""mean_power_w"": 91.61936618815116, ""samples"": 39}, ""D1"": {""energy_j"": 258.12479527294636, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.406392118284955, ""samples"": 36}}}",153.9638242222423,64,2520,production,production-00119,119,0.0,1788696602.1924417,False,0,58.06706961806095,473.91467599663883,3,15,prefill_heavy
prefill_heavy,prefill_heavy,465.39855003356934,1500,4.128923654556274,1788696615.5235744,"{""P1"": {""energy_j"": 378.5261270701885, ""clock_match_fraction"": null, ""mean_power_w"": 91.67670771836245, ""samples"": 39}, ""D1"": {""energy_j"": 259.90080063045025, ""clock_match_fraction"": null, ""mean_power_w"": 62.94638079433832, ""samples"": 36}}",638.4269277006388,False,safe_high,"{""start"": 1788696611.3979523, ""end"": 1788696615.5235744, ""duration_s"": 4.125622034072876, ""energy_j"": 638.0544417649508, ""mean_power_w"": 154.65654306074515, ""endpoints"": {""P1"": {""energy_j"": 378.285710722208, ""clock_match_fraction"": 1.0, ""mean_power_w"": 91.69180007232963, ""samples"": 39}, ""D1"": {""energy_j"": 259.76873104274273, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.96474298841553, ""samples"": 36}}}",154.62308851270078,64,2520,production,production-00120,120,0.0,1788696611.3946507,False,0,58.08600250794183,462.09318609908223,3,16,prefill_heavy
prefill_heavy,prefill_heavy,482.58376121520996,1500,4.147980451583862,1788696624.735053,"{""P1"": {""energy_j"": 378.6633844077587, ""clock_match_fraction"": null, ""mean_power_w"": 91.28861353798573, ""samples"": 39}, ""D1"": {""energy_j"": 262.3880109973252, ""clock_match_fraction"": null, ""mean_power_w"": 63.25680992472737, ""samples"": 37}}",641.0513954050839,False,safe_high,"{""start"": 1788696620.5907772, ""end"": 1788696624.735053, ""duration_s"": 4.144275903701782, ""energy_j"": 640.7055600434542, ""mean_power_w"": 154.60012193472886, ""endpoints"": {""P1"": {""energy_j"": 378.3979424238205, ""clock_match_fraction"": 1.0, ""mean_power_w"": 91.3061657130079, ""samples"": 39}, ""D1"": {""energy_j"": 262.3076176196337, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.29395622172096, ""samples"": 37}}}",154.5454234627131,64,2520,production,production-00121,121,0.0,1788696620.5870726,False,0,58.136298459777166,478.8744340185076,3,17,prefill_heavy
,prefill_heavy,470.6540107727051,1500,4.134411811828613,1788696633.9938204,"{""P1"": {""energy_j"": 373.66031432151794, ""clock_match_fraction"": null, ""mean_power_w"": 90.37810729266742, ""samples"": 40}, ""D1"": {""energy_j"": 259.58562279492617, ""clock_match_fraction"": null, ""mean_power_w"": 62.786590840382146, ""samples"": 37}}",633.2459371164441,False,safe_high,"{""start"": 1788696629.863771, ""end"": 1788696633.9938204, ""duration_s"": 4.130049467086792, ""energy_j"": 632.4984668120742, ""mean_power_w"": 153.14549422533162, ""endpoints"": {""P1"": {""energy_j"": 372.99886870384216, ""clock_match_fraction"": 1.0, ""mean_power_w"": 90.31341432502113, ""samples"": 40}, ""D1"": {""energy_j"": 259.499598108232, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.832079900310475, ""samples"": 37}}}",153.16469813304957,64,2520,production,production-00122,122,0.0,1788696629.8594086,False,0,58.084537062631355,466.2903720745817,3,18,prefill_heavy
,,3136.5091800689697,1350,6.82343053817749,1788696645.934912,"{""P1"": {""energy_j"": 490.21098017692566, ""clock_match_fraction"": null, ""mean_power_w"": 71.84230533807984, ""samples"": 64}, ""D1"": {""energy_j"": 312.1174908056855, ""clock_match_fraction"": null, ""mean_power_w"": 45.74201921736728, ""samples"": 62}}",802.3284709826112,True,table,"{""start"": 1788696641.7500083, ""end"": 1788696645.934912, ""duration_s"": 4.184903621673584, ""energy_j"": 556.8692537210882, ""mean_power_w"": 133.06620750763926, ""endpoints"": {""P1"": {""energy_j"": 306.71857288479805, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.29166944163418, ""samples"": 40}, ""D1"": {""energy_j"": 250.15068083629012, ""clock_match_fraction"": 1.0, ""mean_power_w"": 59.77453806600507, ""samples"": 38}}}",117.58432455544711,64,1710,production,production-00123,123,0.5,1788696639.1114814,True,1,58.443988619800955,497.97759496141225,3,19,prefill_heavy
,,498.6002445220947,1350,4.183597564697266,1788696655.268391,"{""P1"": {""energy_j"": 312.57789596915245, ""clock_match_fraction"": null, ""mean_power_w"": 74.71509654915178, ""samples"": 40}, ""D1"": {""energy_j"": 251.04559275135398, ""clock_match_fraction"": null, ""mean_power_w"": 60.00710844412211, ""samples"": 39}}",563.6234887205064,False,table,"{""start"": 1788696651.089782, ""end"": 1788696655.268391, ""duration_s"": 4.1786088943481445, ""energy_j"": 563.2286382839084, ""mean_power_w"": 134.78855105241215, ""endpoints"": {""P1"": {""energy_j"": 312.2881827354431, ""clock_match_fraction"": 1.0, ""mean_power_w"": 74.73496338885276, ""samples"": 40}, ""D1"": {""energy_j"": 250.94045554846525, ""clock_match_fraction"": 1.0, ""mean_power_w"": 60.053587663559384, ""samples"": 38}}}",134.7222049932739,64,1710,production,production-00124,124,0.0,1788696651.0847933,True,1,58.42585193680688,493.6061738990247,3,20,prefill_heavy
,,496.92249298095703,1350,4.18233847618103,1788696664.5678082,"{""P1"": {""energy_j"": 312.3732152581215, ""clock_match_fraction"": null, ""mean_power_w"": 74.68865015041901, ""samples"": 40}, ""D1"": {""energy_j"": 250.35736241936684, ""clock_match_fraction"": null, ""mean_power_w"": 59.86061717510074, ""samples"": 38}}",562.7305776774883,False,table,"{""start"": 1788696660.3906317, ""end"": 1788696664.5678082, ""duration_s"": 4.177176475524902, ""energy_j"": 562.3176405467093, ""mean_power_w"": 134.6166827859598, ""endpoints"": {""P1"": {""energy_j"": 312.06954964995384, ""clock_match_fraction"": 1.0, ""mean_power_w"": 74.70825125020347, ""samples"": 40}, ""D1"": {""energy_j"": 250.24809089675546, ""clock_match_fraction"": 1.0, ""mean_power_w"": 59.90843153575631, ""samples"": 38}}}",134.54926732551974,64,1710,production,production-00125,125,0.0,1788696660.3854697,True,1,58.4303221742933,491.7550890240818,3,21,prefill_heavy
,,497.31898307800293,1350,4.1825501918792725,1788696673.8674004,"{""P1"": {""energy_j"": 312.06411531567574, ""clock_match_fraction"": null, ""mean_power_w"": 74.61096723275935, ""samples"": 40}, ""D1"": {""energy_j"": 250.3721254877746, ""clock_match_fraction"": null, ""mean_power_w"": 59.86111678322246, ""samples"": 38}}",562.4362408034503,False,table,"{""start"": 1788696669.6886456, ""end"": 1788696673.8674004, ""duration_s"": 4.178754806518555, ""energy_j"": 562.1349928230047, ""mean_power_w"": 134.52212892369633, ""endpoints"": {""P1"": {""energy_j"": 311.8435146808624, ""clock_match_fraction"": 1.0, ""mean_power_w"": 74.62594220517776, ""samples"": 40}, ""D1"": {""energy_j"": 250.2914781421423, ""clock_match_fraction"": 1.0, ""mean_power_w"": 59.89618671851857, ""samples"": 38}}}",134.4720840159818,64,1710,production,production-00126,126,0.0,1788696669.6848502,True,1,58.438679301327774,493.51826298516244,3,22,prefill_heavy
,,496.9165325164795,1350,4.182498216629028,1788696683.1667893,"{""P1"": {""energy_j"": 312.357106924057, ""clock_match_fraction"": null, ""mean_power_w"": 74.68194623064484, ""samples"": 40}, ""D1"": {""energy_j"": 249.88899312913418, ""clock_match_fraction"": null, ""mean_power_w"": 59.74634780132373, ""samples"": 38}}",562.2461000531912,False,table,"{""start"": 1788696678.9878318, ""end"": 1788696683.1667893, ""duration_s"": 4.178957462310791, ""energy_j"": 561.505602221936, ""mean_power_w"": 134.3649958837931, ""endpoints"": {""P1"": {""energy_j"": 311.6917419433594, ""clock_match_fraction"": 1.0, ""mean_power_w"": 74.58600494368437, ""samples"": 40}, ""D1"": {""energy_j"": 249.8138602785766, ""clock_match_fraction"": 1.0, ""mean_power_w"": 59.77899094010875, ""samples"": 38}}}",134.42829403196856,64,1710,production,production-00127,127,0.0,1788696678.984291,True,1,58.4357282542254,493.37004602421075,3,23,prefill_heavy
,,499.94492530822754,1350,4.185975551605225,1788696692.5211117,"{""P1"": {""energy_j"": 312.06455585360527, ""clock_match_fraction"": null, ""mean_power_w"": 74.5500187486608, ""samples"": 40}, ""D1"": {""energy_j"": 251.06308334320784, ""clock_match_fraction"": null, ""mean_power_w"": 59.97719772800177, ""samples"": 38}}",563.1276391968131,False,table,"{""start"": 1788696688.340039, ""end"": 1788696692.5211117, ""duration_s"": 4.18107271194458, ""energy_j"": 562.6983010843396, ""mean_power_w"": 134.58228063740933, ""endpoints"": {""P1"": {""energy_j"": 311.73835983872414, ""clock_match_fraction"": 1.0, ""mean_power_w"": 74.55942082713443, ""samples"": 40}, ""D1"": {""energy_j"": 250.95994124561548, ""clock_match_fraction"": 1.0, ""mean_power_w"": 60.022859810274916, ""samples"": 38}}}",134.52721647666257,64,1710,production,production-00128,128,0.0,1788696688.3351362,True,1,58.43776819067046,495.03905803430825,3,24,prefill_heavy
,,498.2452392578125,1350,4.185701131820679,1788696701.82479,"{""P1"": {""energy_j"": 313.82166534662247, ""clock_match_fraction"": null, ""mean_power_w"": 74.97469491093781, ""samples"": 40}, ""D1"": {""energy_j"": 251.18842609226704, ""clock_match_fraction"": null, ""mean_power_w"": 60.01107536863392, ""samples"": 38}}",565.0100914388895,False,table,"{""start"": 1788696697.6445148, ""end"": 1788696701.82479, ""duration_s"": 4.180275201797485, ""energy_j"": 564.5789704546332, ""mean_power_w"": 135.0578474383382, ""endpoints"": {""P1"": {""energy_j"": 313.5050379037857, ""clock_match_fraction"": 1.0, ""mean_power_w"": 74.99626765457475, ""samples"": 40}, ""D1"": {""energy_j"": 251.07393255084753, ""clock_match_fraction"": 1.0, ""mean_power_w"": 60.06157978376345, ""samples"": 38}}}",134.98577027957174,64,1710,production,production-00129,129,0.0,1788696697.6390889,True,1,58.43639399834154,492.8128020837903,3,25,prefill_heavy
,,500.30517578125,1350,4.184941053390503,1788696711.178206,"{""P1"": {""energy_j"": 306.5021187365055, ""clock_match_fraction"": null, ""mean_power_w"": 73.23929174299539, ""samples"": 40}, ""D1"": {""energy_j"": 248.47501454874873, ""clock_match_fraction"": null, ""mean_power_w"": 59.3735996227336, ""samples"": 38}}",554.9771332852542,False,table,"{""start"": 1788696706.998053, ""end"": 1788696711.178206, ""duration_s"": 4.180152893066406, ""energy_j"": 554.398485224694, ""mean_power_w"": 132.62636544808478, ""endpoints"": {""P1"": {""energy_j"": 306.02418407797813, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.2088495101647, ""samples"": 40}, ""D1"": {""energy_j"": 248.37430114671588, ""clock_match_fraction"": 1.0, ""mean_power_w"": 59.41751593792007, ""samples"": 38}}}",132.61289136572898,64,1710,production,production-00130,130,0.0,1788696706.993265,True,1,58.41108316016044,495.5112779280171,3,26,prefill_heavy
,,499.28855895996094,1350,4.184816360473633,1788696720.480807,"{""P1"": {""energy_j"": 315.1895991563797, ""clock_match_fraction"": null, ""mean_power_w"": 75.31742662196696, ""samples"": 40}, ""D1"": {""energy_j"": 248.12111480906606, ""clock_match_fraction"": null, ""mean_power_w"": 59.29080118129341, ""samples"": 38}}",563.3107139654458,False,table,"{""start"": 1788696716.3007457, ""end"": 1788696720.480807, ""duration_s"": 4.180061340332031, ""energy_j"": 562.9336412772536, ""mean_power_w"": 134.67114366138432, ""endpoints"": {""P1"": {""energy_j"": 314.9122925102711, ""clock_match_fraction"": 1.0, ""mean_power_w"": 75.33676347564241, ""samples"": 40}, ""D1"": {""energy_j"": 248.02134876698256, ""clock_match_fraction"": 1.0, ""mean_power_w"": 59.334380185741885, ""samples"": 38}}}",134.60822780326038,64,1710,production,production-00131,131,0.0,1788696716.2959907,True,1,58.429798793180716,494.530348922126,3,27,prefill_heavy
,,500.42009353637695,1350,4.187135457992554,1788696729.835968,"{""P1"": {""energy_j"": 314.35420098900795, ""clock_match_fraction"": null, ""mean_power_w"": 75.07619568145506, ""samples"": 41}, ""D1"": {""energy_j"": 249.28172187879682, ""clock_match_fraction"": null, ""mean_power_w"": 59.53514625445398, ""samples"": 38}}",563.6359228678048,False,table,"{""start"": 1788696725.6534657, ""end"": 1788696729.835968, ""duration_s"": 4.182502269744873, ""energy_j"": 563.264824539423, ""mean_power_w"": 134.6717319471488, ""endpoints"": {""P1"": {""energy_j"": 314.0813973248005, ""clock_match_fraction"": 1.0, ""mean_power_w"": 75.09413673168407, ""samples"": 41}, ""D1"": {""energy_j"": 249.1834272146225, ""clock_match_fraction"": 1.0, ""mean_power_w"": 59.577595215464726, ""samples"": 38}}}",134.61134193590905,64,1710,production,production-00132,132,0.0,1788696725.6488326,True,1,58.43748368271109,495.7837569527328,3,28,prefill_heavy
