unix_second,endpoint,mean_sensor_power_w,mean_clock_mhz,samples
1789752116,P1,62.26613333333333,1005,15
1789752117,P1,62.2664,1005,15
1789752118,P1,61.95364285714285,1005,14
1789752119,P1,61.87426666666667,1005,15
1789752120,P1,61.9642,1005,15
1789752121,P1,62.44506666666666,1005,15
1789752122,P1,62.5104,1005,15
1789752123,P1,62.00514285714286,1005,14
1789752124,P1,61.874,1005,15
1789752125,P1,77.352,1005,15
1789752126,P1,71.411,1005,14
1789752127,P1,63.193799999999996,1005,15
1789752128,P1,61.78286666666666,1005,15
1789752129,P1,62.06671428571428,1005,14
1789752130,P1,62.8046,1005,15
1789752131,P1,62.446466666666666,1005,15
1789752132,P1,61.8346,1005,15
1789752133,P1,62.0702,1005,15
1789752134,P1,62.641,1005,14
1789752135,P1,62.51566666666666,1005,15
1789752136,P1,61.955200000000005,1005,15
1789752137,P1,61.874,1005,15
1789752138,P1,62.1015,1005,14
1789752139,P1,66.30146666666667,1005,15
1789752140,P1,73.93373333333334,1005,15
1789752141,P1,66.46457142857142,1005,14
1789752142,P1,61.81753333333334,1005,15
1789752143,P1,61.78553333333333,1005,15
1789752144,P1,61.94006666666667,1005,15
1789752145,P1,62.2494,1005,15
1789752146,P1,62.55571428571428,1005,14
1789752147,P1,62.2418,1005,15
1789752148,P1,61.79366666666667,1005,15
1789752149,P1,61.95633333333333,1005,15
1789752150,P1,70.30207142857142,1005,14
1789752151,P1,77.12473333333334,1005,15
1789752152,P1,67.63866666666667,1005,15
1789752153,P1,62.57485714285714,1005,14
1789752154,P1,62.111599999999996,1005,15
1789752155,P1,61.79366666666667,1005,15
1789752156,P1,62.07866666666666,1005,15
1789752157,P1,62.451142857142855,1005,14
1789752158,P1,62.233599999999996,1005,15
1789752159,P1,61.90753333333333,1005,15
1789752160,P1,62.1274,1005,15
1789752161,P1,62.45985714285714,1005,14
1789752162,P1,62.2418,1005,15
1789752163,P1,75.74606666666666,1005,15
1789752164,P1,80.53342857142857,1005,14
1789752165,P1,66.64413333333333,1005,15
1789752166,P1,62.007266666666666,1005,15
1789752167,P1,62.19113333333333,1005,15
1789752168,P1,62.3,1005,14
1789752169,P1,62.06913333333333,1005,15
1789752170,P1,61.93193333333333,1005,15
1789752171,P1,62.12713333333333,1005,15
1789752172,P1,62.18,1005,14
1789752173,P1,61.94773333333333,1005,15
1789752174,P1,61.75246666666667,1005,15
1789752175,P1,61.80993333333333,1005,15
1789752176,P1,62.0458,1005,15
1789752177,P1,62.18871428571428,1005,14
1789752178,P1,73.52566666666667,1005,15
1789752179,P1,69.74035714285714,1005,14
1789752180,P1,63.8846,1005,15
1789752181,P1,62.3838,1005,15
1789752182,P1,62.151666666666664,1005,15
1789752183,P1,62.01326666666667,1005,15
1789752184,P1,62.101571428571425,1005,14
1789752185,P1,62.2174,1005,15
1789752186,P1,62.046,1005,15
1789752187,P1,61.8994,1005,15
1789752188,P1,61.97085714285714,1005,14
1789752189,P1,76.7564,1005,15
