unix_second,endpoint,mean_sensor_power_w,mean_clock_mhz,samples
1789363549,P0,60.51526666666667,1005,15
1789363550,P0,60.514066666666665,1005,15
1789363551,P0,60.641999999999996,1005,16
1789363552,P0,69.63033333333334,1005,15
1789363553,P0,70.6904375,1005,16
1789363554,P0,62.832750000000004,1005,16
1789363555,P0,60.74786666666667,1005,15
1789363556,P0,60.881875,1005,16
1789363557,P0,60.935,1005,16
1789363558,P0,60.85053333333333,1005,15
1789363559,P0,60.522,1005,15
1789363560,P0,60.6304,1005,15
1789363561,P0,63.869733333333336,1005,15
1789363562,P0,73.7415,1005,16
1789363563,P0,67.8738,1005,15
1789363564,P0,60.7515625,1005,16
1789363565,P0,60.871625,1005,16
1789363566,P0,60.7936,1005,15
1789363567,P0,66.9875,1005,16
1789363568,P0,77.35325,1005,16
1789363569,P0,67.5036,1005,15
1789363570,P0,61.1294375,1005,16
1789363571,P0,60.881,1005,15
1789363572,P0,61.0865,1005,16
1789363573,P0,61.357375,1005,16
1789363574,P0,60.9024375,1005,16
1789363575,P0,67.5428,1005,15
1789363576,P0,70.9063125,1005,16
1789363577,P0,65.5048,1005,15
1789363578,P0,60.897,1005,16
1789363579,P0,61.245999999999995,1005,16
1789363580,P0,61.36273333333333,1005,15
1789363581,P0,61.0143125,1005,16
1789363582,P0,61.0625,1005,16
1789363583,P0,61.307,1005,16
1789363584,P0,61.0298,1005,15
1789363585,P0,60.757625,1005,16
1789363586,P0,60.8724,1005,15
1789363587,P0,61.0615,1005,16
1789363588,P0,61.185,1005,15
1789363589,P0,61.0244375,1005,16
1789363590,P0,61.298,1005,16
1789363591,P0,61.480999999999995,1005,16
1789363592,P0,60.9642,1005,15
1789363593,P0,61.0258125,1005,16
1789363594,P0,61.4285,1005,16
1789363595,P0,61.14386666666667,1005,15
1789363596,P0,61.062,1005,16
1789363597,P0,61.5342,1005,15
1789363598,P0,61.6242,1005,15
1789363599,P0,61.429,1005,16
1789363600,P0,61.37206666666667,1005,15
1789363601,P0,61.528375000000004,1005,16
1789363602,P0,61.569,1005,16
1789363603,P0,61.0968,1005,15
1789363604,P0,61.049499999999995,1005,16
1789363605,P0,61.324,1005,16
1789363606,P0,61.08,1005,16
1789363607,P0,60.89293333333333,1005,15
1789363608,P0,61.3320625,1005,16
1789363609,P0,61.599500000000006,1005,16
1789363610,P0,61.0884,1005,15
1789363611,P0,61.0240625,1005,16
1789363612,P0,61.289,1005,16
1789363613,P0,61.0445,1005,16
1789363614,P0,60.8574,1005,15
1789363615,P0,60.915375000000004,1005,16
1789363616,P0,61.0938,1005,15
1789363617,P0,61.289,1005,16
1789363618,P0,61.289,1005,15
1789363619,P0,61.289,1005,16
1789363620,P0,61.1182,1005,15
1789363621,P0,61.1365,1005,16
1789363622,P0,61.3650625,1005,16
1789363623,P0,61.0410625,1005,16
1789363624,P0,60.891533333333335,1005,15
1789363625,P0,61.2375,1005,16
1789363626,P0,61.34786666666667,1005,15
1789363627,P0,61.0105,1005,16
1789363628,P0,60.836,1005,15
1789363629,P0,60.7745,1005,16
1789363630,P0,60.77806666666667,1005,15
1789363631,P0,61.1405,1005,16
1789363632,P0,61.385,1005,16
1789363633,P0,61.049499999999995,1005,16
1789363634,P0,60.900533333333335,1005,15
1789363635,P0,60.896,1005,16
1789363636,P0,60.713,1005,16
1789363637,P0,60.721133333333334,1005,15
1789363638,P0,61.1315,1005,16
1789363639,P0,61.3675,1005,16
1789363640,P0,61.0872,1005,15
1789363641,P0,60.766,1005,16
1789363642,P0,60.9472,1005,15
1789363643,P0,61.1755,1005,16
1789363644,P0,60.948499999999996,1005,16
1789363645,P0,61.038866666666664,1005,15
1789363646,P0,61.263,1005,16
1789363647,P0,60.957499999999996,1005,16
1789363648,P0,60.843666666666664,1005,15
1789363649,P0,61.2635,1005,16
1789363650,P0,61.3245,1005,16
1789363651,P0,60.90873333333333,1005,15
1789363652,P0,60.713,1005,16
1789363653,P0,60.9738,1005,15
1789363654,P0,61.263,1005,16
1789363655,P0,61.079499999999996,1005,16
1789363656,P0,61.160866666666664,1005,15
1789363657,P0,61.446,1005,16
1789363658,P0,61.141,1005,16
1789363659,P0,60.885,1005,15
1789363660,P0,61.002,1005,16
1789363661,P0,61.0105,1005,16
1789363662,P0,60.897,1005,16
1789363663,P0,61.06373333333333,1005,15
1789363664,P0,61.324,1005,16
1789363665,P0,61.08,1005,16
1789363666,P0,60.89293333333333,1005,15
1789363667,P0,61.011375,1005,16
1789363668,P0,60.957499999999996,1005,16
1789363669,P0,61.00626666666667,1005,15
1789363670,P0,61.263,1005,16
1789363671,P0,61.373,1005,15
1789363672,P0,61.3751875,1005,16
1789363673,P0,61.0005,1005,16
1789363674,P0,60.817499999999995,1005,16
1789363675,P0,61.3474,1005,15
1789363676,P0,61.591625,1005,16
1789363677,P0,61.054,1005,16
1789363678,P0,61.028733333333335,1005,15
1789363679,P0,61.2544375,1005,16
1789363680,P0,60.94493333333334,1005,15
1789363681,P0,60.7225,1005,16
1789363682,P0,60.7698,1005,15
1789363683,P0,60.725125000000006,1005,16
1789363684,P0,60.7485,1005,16
1789363685,P0,60.9888,1005,15
1789363686,P0,61.184,1005,16
1789363687,P0,61.06346666666666,1005,15
1789363688,P0,60.947874999999996,1005,16
1789363689,P0,60.871375,1005,16
1789363690,P0,61.078266666666664,1005,15
1789363691,P0,61.2975,1005,16
1789363692,P0,60.945875,1005,16
1789363693,P0,60.928066666666666,1005,15
1789363694,P0,61.276666666666664,1005,15
1789363695,P0,61.157,1005,16
1789363696,P0,61.1182,1005,15
